,price,Address,bedroom,bathroom,size_sqf,types,city,province,Latitude,Longitude
2121,2700,Waterfront Communities East,2,2,799,Apt/Condo,Toronto,Ontario,43.6366747,-79.40647
2122,1395,Victoria Village,0,1,450,Apt/Condo,Toronto,Ontario,43.7357352,-79.3124184
2123,3500,Waterfront Communities East,2,2,964,Apt/Condo,Toronto,Ontario,43.6366747,-79.40647
2124,5500,Waterfront Communities West,3,3,1305,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2125,1875,Broadview North,1,1,559,Apt/Condo,Toronto,Ontario,43.68852920000001,-79.35327779999999
2126,2699,High Park Swansea,1,1,647,Apt/Condo,Toronto,Ontario,43.6535556,-79.46525759999999
2127,2050,Dovercourt Wallace Emerson Junction,1,2,580,Apt/Condo,Toronto,Ontario,43.6684011,-79.44059509999998
2128,1450,Regent Park,1,1,440,Apt/Condo,Toronto,Ontario,43.6603228,-79.3620439
2129,1490,Oakwood Vaughan,2,1,600,House,Toronto,Ontario,43.6925935,-79.44078619999998
2130,2350,Little Portugal,2,2,580,Apt/Condo,Toronto,Ontario,43.64759520000001,-79.430763
2131,2500,Niagara,1,1,580,Apt/Condo,Toronto,Ontario,43.6373829,-79.40849279999998
2132,4000,Waterfront Communities West,1,1,790,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2133,3150,Waterfront Communities East,1,2,771,Apt/Condo,Toronto,Ontario,43.6366747,-79.40647
2134,3980,Waterfront Communities West,2,2,880,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2135,2995,Willowdale East,2,2,888,Apt/Condo,Toronto,Ontario,43.7805839,-79.4066592
2136,1975,Parkwoods Donalda,1,1,551,Apt/Condo,Toronto,Ontario,43.7607001,-79.32770699999998
2137,2400,West Humber Clairville,2,2,800,Apt/Condo,Toronto,Ontario,43.73564920000001,-79.6258435
2138,2300,Weston,2,1,580,Apt/Condo,Toronto,Ontario,43.7001672,-79.51626429999997
2139,3800,Church Yonge Corridor,2,2,800,Apt/Condo,Toronto,Ontario,43.6902575,-79.3956611
2140,4000,Waterfront Communities West,1,1,700,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2141,3913,Cabbagetown South St. Jamestown,3,2,1213,House,Toronto,Ontario,43.6584787,-79.3676753
2142,1900,Henry Farm,1,1,500,Apt/Condo,Toronto,Ontario,43.76958339999999,-79.34652390000002
2143,1625,Regent Park,1,1,474,Apt/Condo,Toronto,Ontario,43.6603228,-79.3620439
2144,1625,Regent Park,1,1,442,Apt/Condo,Toronto,Ontario,43.6603228,-79.3620439
2145,1850,The Beaches,1,1,676,Apt/Condo,Toronto,Ontario,43.6673479,-79.29669299999998
2146,2900,Kensington Chinatown,2,2,689,Apt/Condo,Toronto,Ontario,43.65343770000001,-79.4002009
2147,2300,Little Portugal,2,2,590,Apt/Condo,Toronto,Ontario,43.64759520000001,-79.430763
2148,1850,Regent Park,1,1,598,Apt/Condo,Toronto,Ontario,43.6603228,-79.3620439
2149,1950,Waterfront Communities East,1,1,495,Apt/Condo,Toronto,Ontario,43.6366747,-79.40647
2150,2300,South Riverdale,2,1,680,Apt/Condo,Toronto,Ontario,43.678985,-79.34491009999998
2151,2295,Waterfront Communities West,1,1,635,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2152,1800,Edenbridge Humber Valley,2,1,850,Apt/Condo,Toronto,Ontario,43.667113,-79.527974
2153,1900,Moss Park,1,1,495,Apt/Condo,Toronto,Ontario,43.6547889,-79.3726025
2154,4500,Kensington Chinatown,2,2,970,Apt/Condo,Toronto,Ontario,43.65343770000001,-79.4002009
2155,4200,Kensington Chinatown,2,2,980,Apt/Condo,Toronto,Ontario,43.65343770000001,-79.4002009
2156,3150,Kensington Chinatown,2,2,880,Apt/Condo,Toronto,Ontario,43.65343770000001,-79.4002009
2157,2575,Little Portugal,2,2,901,Apt/Condo,Toronto,Ontario,43.64759520000001,-79.430763
2158,6000,Waterfront Communities East,2,3,1799,Apt/Condo,Toronto,Ontario,43.6366747,-79.40647
2159,2050,Waterfront Communities East,1,1,580,Apt/Condo,Toronto,Ontario,43.6366747,-79.40647
2160,1625,South Parkdale,1,1,581,Apt/Condo,Toronto,Ontario,43.643832,-79.442534
2161,1795,Moss Park,1,1,540,Apt/Condo,Toronto,Ontario,43.6547889,-79.3726025
2162,4250,Waterfront Communities West,2,2,976,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2163,1700,Humewood Cedarvale,1,1,543,Apt/Condo,Toronto,Ontario,43.694479,-79.42805600000001
2164,2395,High Park Swansea,1,1,751,Apt/Condo,Toronto,Ontario,43.6535556,-79.46525759999999
2165,2900,Waterfront Communities West,2,2,770,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2166,1750,Little Portugal,1,1,480,Apt/Condo,Toronto,Ontario,43.64759520000001,-79.430763
2167,2100,Bendale,1,1,697,Apt/Condo,Toronto,Ontario,43.765434,-79.248935
2168,1850,Willowdale East,0,1,467,Apt/Condo,Toronto,Ontario,43.7805839,-79.4066592
2169,1950,Englemount Lawrence,2,1,890,Apt/Condo,Toronto,Ontario,43.71805260000001,-79.43510859999998
2170,2450,Agincourt South Malvern West,2,2,801,Apt/Condo,Toronto,Ontario,43.7899638,-79.24229559999998
2171,4910,Niagara,3,4,1257,Apt/Condo,Toronto,Ontario,43.6373829,-79.40849279999998
2172,2300,Waterfront Communities East,1,1,527,Apt/Condo,Toronto,Ontario,43.6366747,-79.40647
2173,1975,Henry Farm,1,1,518,Apt/Condo,Toronto,Ontario,43.76958339999999,-79.34652390000002
2174,2395,Bay Street Corridor,1,1,567,Apt/Condo,Toronto,Ontario,43.6469852,-79.37828459999999
2175,2975,Casa Loma,3,1,1000,Multifamily,Toronto,Ontario,43.67684329999999,-79.41036270000002
2176,2300,South Riverdale,1,1,740,Apt/Condo,Toronto,Ontario,43.678985,-79.34491009999998
2177,2100,Church Yonge Corridor,1,1,515,Apt/Condo,Toronto,Ontario,43.6902575,-79.3956611
2178,2200,Church Yonge Corridor,1,2,554,Apt/Condo,Toronto,Ontario,43.6902575,-79.3956611
2179,3250,Church Yonge Corridor,2,2,800,Apt/Condo,Toronto,Ontario,43.6902575,-79.3956611
2180,1595,Yorkville,1,1,425,Apt/Condo,Toronto,Ontario,43.670749,-79.39304
2181,1695,Yorkville,1,1,430,Apt/Condo,Toronto,Ontario,43.670749,-79.39304
2182,1375,Birchcliffe Cliffside,0,1,273,Apt/Condo,Toronto,Ontario,43.712217,-79.244001
2183,2650,Regent Park,2,2,780,Apt/Condo,Toronto,Ontario,43.6603228,-79.3620439
2184,2350,Niagara,1,1,730,Apt/Condo,Toronto,Ontario,43.6373829,-79.40849279999998
2185,1750,The Beaches,1,1,714,Apt/Condo,Toronto,Ontario,43.6673479,-79.29669299999998
2186,2200,Regent Park,1,1,670,Apt/Condo,Toronto,Ontario,43.6603228,-79.3620439
2187,2300,Little Portugal,2,2,570,Apt/Condo,Toronto,Ontario,43.64759520000001,-79.430763
2188,2035,Waterfront Communities West,1,1,490,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2189,2350,Stonegate Queensway,2,1,700,Apt/Condo,Toronto,Ontario,43.6305047,-79.48434540000002
2190,2350,Stonegate Queensway,2,1,700,Apt/Condo,Toronto,Ontario,43.6305047,-79.48434540000002
2191,3500,South Riverdale,3,2,1185,Apt/Condo,Toronto,Ontario,43.678985,-79.34491009999998
2192,2000,Agincourt South Malvern West,1,1,570,Apt/Condo,Toronto,Ontario,43.7899638,-79.24229559999998
2193,1520,O'connor Parkview,1,1,500,Apt/Condo,Toronto,Ontario,43.7060765,-79.31020720000002
2194,1750,Downsview Roding Cfb,2,1,750,Apt/Condo,Toronto,Ontario,43.72669920000001,-79.48206090000002
2195,1750,Downsview Roding Cfb,2,1,750,Apt/Condo,Toronto,Ontario,43.72669920000001,-79.48206090000002
2196,1550,Downsview Roding Cfb,1,1,650,Apt/Condo,Toronto,Ontario,43.72669920000001,-79.48206090000002
2197,2100,Mount Pleasant West,1,1,663,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2198,4000,Waterfront Communities West,2,2,890,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2199,1750,Downsview Roding Cfb,2,1,800,Apt/Condo,Toronto,Ontario,43.72669920000001,-79.48206090000002
2200,1495,Cabbagetown South St. Jamestown,1,1,650,Apt/Condo,Toronto,Ontario,43.6584787,-79.3676753
2201,1845,Oakwood Vaughan,2,1,800,Apt/Condo,Toronto,Ontario,43.6925935,-79.44078619999998
2202,1645,Oakwood Vaughan,1,1,650,Apt/Condo,Toronto,Ontario,43.6925935,-79.44078619999998
2203,1450,Downsview Roding Cfb,1,1,650,Apt/Condo,Toronto,Ontario,43.72669920000001,-79.48206090000002
2204,1300,Brookhaven Amesbury,0,1,386,Apt/Condo,Toronto,Ontario,43.6969489,-79.49382899999998
2205,2050,Waterfront Communities West,1,1,550,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2206,2300,Agincourt South Malvern West,2,1,1200,Apt/Condo,Toronto,Ontario,43.7899638,-79.24229559999998
2207,2800,Mount Pleasant West,2,2,700,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2208,1900,Dovercourt Wallace Emerson Junction,2,1,640,Apt/Condo,Toronto,Ontario,43.6684011,-79.44059509999998
2209,1369,High Park North,0,1,400,Apt/Condo,Toronto,Ontario,43.6572262,-79.4668306
2210,2600,High Park Swansea,1,1,650,Apt/Condo,Toronto,Ontario,43.6535556,-79.46525759999999
2211,3400,High Park Swansea,2,2,798,Apt/Condo,Toronto,Ontario,43.6535556,-79.46525759999999
2212,2300,High Park Swansea,1,1,550,Apt/Condo,Toronto,Ontario,43.6535556,-79.46525759999999
2213,2700,Niagara,2,2,752,Apt/Condo,Toronto,Ontario,43.6373829,-79.40849279999998
2214,2195,Bay Street Corridor,1,1,574,Apt/Condo,Toronto,Ontario,43.6469852,-79.37828459999999
2215,2100,Weston,1,1,660,Apt/Condo,Toronto,Ontario,43.7001672,-79.51626429999997
2216,4500,Little Portugal,3,3,1500,Apt/Condo,Toronto,Ontario,43.64759520000001,-79.430763
2217,2850,Waterfront Communities West,2,2,770,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2218,1950,Don Valley Village,2,2,964,Apt/Condo,Toronto,Ontario,43.787359,-79.353003
2219,2295,Banbury Don Mills,2,2,854,Apt/Condo,Toronto,Ontario,43.7491424,-79.36635
2220,2095,Waterfront Communities West,1,1,564,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2221,1900,Mount Pleasant West,1,1,459,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2222,2195,Waterfront Communities East,1,1,466,Apt/Condo,Toronto,Ontario,43.6366747,-79.40647
2223,1895,Banbury Don Mills,1,1,623,Apt/Condo,Toronto,Ontario,43.7491424,-79.36635
2224,1995,Willowdale East,1,1,678,Apt/Condo,Toronto,Ontario,43.7805839,-79.4066592
2225,650,Regent Park,1,1,300,House,Toronto,Ontario,43.6603228,-79.3620439
2226,1950,Waterfront Communities East,1,1,559,Apt/Condo,Toronto,Ontario,43.6366747,-79.40647
2227,2759,Niagara,2,2,710,Apt/Condo,Toronto,Ontario,43.6373829,-79.40849279999998
2228,3475,Yonge St. Clair,2,2,1122,Apt/Condo,Toronto,Ontario,43.6888487,-79.3945713
2229,2750,Church Yonge Corridor,2,1,700,Apt/Condo,Toronto,Ontario,43.6902575,-79.3956611
2230,1400,Kensington Chinatown,1,1,385,Apt/Condo,Toronto,Ontario,43.65343770000001,-79.4002009
2231,3650,Bay Street Corridor,2,2,1127,Apt/Condo,Toronto,Ontario,43.6469852,-79.37828459999999
2232,2508,Bay Street Corridor,1,1,743,Apt/Condo,Toronto,Ontario,43.6469852,-79.37828459999999
2233,3304,Willowridge Martingrove Richview,3,3,1883,Apt/Condo,Toronto,Ontario,43.6791167,-79.5702469
2234,1550,Broadview North,1,1,555,Apt/Condo,Toronto,Ontario,43.68852920000001,-79.35327779999999
2235,2275,Bedford Park Nortown,2,1,800,Apt/Condo,Toronto,Ontario,43.7245589,-79.41646449999998
2236,1575,Yonge St. Clair,1,1,440,Apt/Condo,Toronto,Ontario,43.6888487,-79.3945713
2237,3050,Mount Pleasant West,2,2,726,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2238,2250,Mount Pleasant West,1,1,494,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2239,3140,Mount Pleasant West,2,2,745,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2240,4330,Mount Pleasant West,3,2,886,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2241,2265,Mount Pleasant West,1,1,552,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2242,1800,Mount Pleasant West,0,1,350,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2243,3100,Mount Pleasant West,2,2,784,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2244,2155,Mount Pleasant West,1,1,547,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2245,2615,Mount Pleasant West,1,1,552,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2246,2305,Mount Pleasant West,1,1,457,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2247,1250,Woodbine Corridor,0,1,400,Apt/Condo,Toronto,Ontario,43.692177,-79.30993699999998
2248,1750,Waterfront Communities West,0,1,402,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2249,2400,High Park Swansea,2,1,900,Apt/Condo,Toronto,Ontario,43.6535556,-79.46525759999999
2250,2750,Briar Hill Belgravia,3,2,1000,Multifamily,Toronto,Ontario,43.70371360000001,-79.45240229999997
2251,1875,Mimico,2,1,800,Apt/Condo,Toronto,Ontario,43.614627,-79.49569740000003
2252,2650,Kensington Chinatown,1,2,654,Apt/Condo,Toronto,Ontario,43.65343770000001,-79.4002009
2253,2250,Dovercourt Wallace Emerson Junction,1,1,520,Apt/Condo,Toronto,Ontario,43.6684011,-79.44059509999998
2254,1800,Yorkville,1,1,635,Apt/Condo,Toronto,Ontario,43.670749,-79.39304
2255,2325,Yorkville,2,1,740,Apt/Condo,Toronto,Ontario,43.670749,-79.39304
2256,1795,O'connor Parkview,1,1,750,Apt/Condo,Toronto,Ontario,43.7060765,-79.31020720000002
2257,1995,O'connor Parkview,2,1,920,Apt/Condo,Toronto,Ontario,43.7060765,-79.31020720000002
2258,2195,Willowdale East,1,1,687,Apt/Condo,Toronto,Ontario,43.7805839,-79.4066592
2259,3500,Bay Street Corridor,2,2,1045,Apt/Condo,Toronto,Ontario,43.6469852,-79.37828459999999
2260,2595,Westminister Branson,2,2,1200,Apt/Condo,Toronto,Ontario,43.78558029999999,-79.451092
2261,2050,Agincourt South Malvern West,1,1,600,Apt/Condo,Toronto,Ontario,43.7899638,-79.24229559999998
2262,2150,Stonegate Queensway,2,1,550,Apt/Condo,Toronto,Ontario,43.6305047,-79.48434540000002
2263,1600,High Park North,1,1,515,Apt/Condo,Toronto,Ontario,43.6572262,-79.4668306
2264,2699,Little Portugal,2,1,650,Apt/Condo,Toronto,Ontario,43.64759520000001,-79.430763
2265,1475,Mount Pleasant East,0,1,400,Apt/Condo,Toronto,Ontario,43.7050874,-79.38475030000002
2266,1509,High Park North,1,1,500,Apt/Condo,Toronto,Ontario,43.6572262,-79.4668306
2267,1950,Waterfront Communities West,1,1,474,Apt/Condo,Toronto,Ontario,43.6358426,-79.3970733
2268,2799,Rosedale Moore Park,2,2,1076,Apt/Condo,Toronto,Ontario,43.68776829999999,-79.3774153
2269,2000,South Parkdale,2,1,745,Apt/Condo,Toronto,Ontario,43.643832,-79.442534
2270,1710,Regent Park,1,1,360,Apt/Condo,Toronto,Ontario,43.6603228,-79.3620439
2271,1985,Regent Park,1,1,530,Apt/Condo,Toronto,Ontario,43.6603228,-79.3620439
2272,1550,Downsview Roding Cfb,1,1,505,Apt/Condo,Toronto,Ontario,43.72669920000001,-79.48206090000002
2273,1800,Downsview Roding Cfb,3,1,780,Apt/Condo,Toronto,Ontario,43.72669920000001,-79.48206090000002
2274,1800,Flemingdon Park,2,1,812,Apt/Condo,Toronto,Ontario,43.7183725,-79.3313903
2275,1600,Flemingdon Park,1,1,623,Apt/Condo,Toronto,Ontario,43.7183725,-79.3313903
2276,3225,Bay Street Corridor,2,2,952,Apt/Condo,Toronto,Ontario,43.6469852,-79.37828459999999
2277,3600,Yorkville,2,2,870,Apt/Condo,Toronto,Ontario,43.670749,-79.39304
2278,3570,Bay Street Corridor,2,2,985,Apt/Condo,Toronto,Ontario,43.6469852,-79.37828459999999
2279,2550,Rosedale Moore Park,2,1,872,Apt/Condo,Toronto,Ontario,43.68776829999999,-79.3774153
2280,3120,Forest Hill South,2,2,855,Apt/Condo,Toronto,Ontario,43.6932316,-79.41260199999998
2281,3200,Niagara,1,2,600,Apt/Condo,Toronto,Ontario,43.6373829,-79.40849279999998
2282,1429,Yorkdale Glen Park,1,1,669,Apt/Condo,Toronto,Ontario,43.7069987,-79.4532114
2283,1439,Victoria Village,1,1,605,Apt/Condo,Toronto,Ontario,43.7357352,-79.3124184
2284,2650,Mount Pleasant West,2,1,910,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2285,2850,Mount Pleasant West,2,2,880,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2286,1650,Mount Pleasant West,0,1,380,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2287,2350,Mount Pleasant West,1,1,680,Apt/Condo,Toronto,Ontario,43.7048511,-79.3944199
2288,1550,Downsview Roding Cfb,1,1,650,Apt/Condo,Toronto,Ontario,43.72669920000001,-79.48206090000002
2289,2250,O'connor Parkview,3,2,1300,Apt/Condo,Toronto,Ontario,43.7060765,-79.31020720000002
2290,1350,Westminister Branson,1,1,630,Apt/Condo,Toronto,Ontario,43.78558029999999,-79.451092
2291,1930,Bathurst Manor,2,1,690,Apt/Condo,Toronto,Ontario,43.7628188,-79.45689780000002
2292,2100,Bathurst Manor,3,2,1125,Apt/Condo,Toronto,Ontario,43.7628188,-79.45689780000002
2293,1375,South Parkdale,0,1,371,Apt/Condo,Toronto,Ontario,43.643832,-79.442534
2294,1375,South Parkdale,0,1,407,Apt/Condo,Toronto,Ontario,43.643832,-79.442534
2295,1375,South Parkdale,0,1,457,Apt/Condo,Toronto,Ontario,43.643832,-79.442534
2296,1649,South Parkdale,1,1,573,Apt/Condo,Toronto,Ontario,43.643832,-79.442534
2297,1375,South Parkdale,0,1,462,Apt/Condo,Toronto,Ontario,43.643832,-79.442534
2298,2800,Church Yonge Corridor,2,2,771,Apt/Condo,Toronto,Ontario,43.6902575,-79.3956611
2299,1500,Rosedale Moore Park,0,1,500,Apt/Condo,Toronto,Ontario,43.68776829999999,-79.3774153
2300,2325,Yonge St. Clair,2,1,969,Apt/Condo,Toronto,Ontario,43.6888487,-79.3945713
2301,2747,Downtown West,1,1,670,Apt/Condo,Vancouver,BC,49.3286251,-123.1601982
2302,2850,South Marine,2,2,887,Apt/Condo,Vancouver,BC,49.3389435,-123.1981064
2303,2700,False Creek,2,2,710,House,Vancouver,BC,49.2698701,-123.1247633
2304,2250,Downtown West,1,1,626,Apt/Condo,Vancouver,BC,49.3286251,-123.1601982
2305,3495,Mount Pleasant East,1,2,1025,House,Vancouver,BC,49.262848,-123.0994756
2306,2695,West End,1,1,592,House,Vancouver,BC,49.290054100000006,-123.1376043
2308,2300,Marpole,1,1,605,Apt/Condo,Vancouver,BC,49.2107195,-123.130202
2309,1195,West End,0,1,325,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2310,3100,Yaletown,2,2,897,Apt/Condo,Vancouver,BC,49.27570189999999,-123.1199065
2311,2400,Downtown West,1,1,761,Apt/Condo,Vancouver,BC,49.3286251,-123.1601982
2312,1900,Downtown East,1,1,755,Apt/Condo,Vancouver,BC,49.28299699999999,-123.08948259999998
2313,3700,Downtown West,2,2,1001,House,Vancouver,BC,49.3286251,-123.1601982
2314,4500,University (Ubc),2,2,950,Apt/Condo,Vancouver,BC,49.26060520000001,-123.2459938
2315,4150,West End,2,2,855,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2316,3200,Mount Pleasant West,1,1,917,Apt/Condo,Vancouver,BC,49.262848,-123.0994756
2317,3000,False Creek,2,1,715,Apt/Condo,Vancouver,BC,49.2698701,-123.1247633
2318,2990,Fairview,2,1,1200,Apt/Condo,Vancouver,BC,49.2634966,-123.1313336
2319,2250,South Vancouver,2,1,800,House,Vancouver,BC,49.2101893,-123.1171863
2320,1880,Kitsilano,1,1,575,Apt/Condo,Vancouver,BC,49.2683705,-123.1683297
2321,2300,Yaletown,1,1,705,Apt/Condo,Vancouver,BC,49.27570189999999,-123.1199065
2322,2995,Downtown West,2,2,919,Apt/Condo,Vancouver,BC,49.3286251,-123.1601982
2323,3100,South Vancouver,3,2,992,Apt/Condo,Vancouver,BC,49.2101893,-123.1171863
2324,2150,Yaletown,1,1,479,Apt/Condo,Vancouver,BC,49.27570189999999,-123.1199065
2325,3975,Yaletown,2,3,1556,Apt/Condo,Vancouver,BC,49.27570189999999,-123.1199065
2326,2400,West End,1,1,525,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2327,2500,Downtown West,1,1,625,Apt/Condo,Vancouver,BC,49.3286251,-123.1601982
2329,2650,South Vancouver,2,2,840,House,Vancouver,BC,49.2101893,-123.1171863
2330,3100,Fairview,2,2,1111,Apt/Condo,Vancouver,BC,49.2634966,-123.1313336
2331,2600,West End,2,1,830,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2332,3900,Yaletown,2,2,719,House,Vancouver,BC,49.27570189999999,-123.1199065
2333,2950,Yaletown,2,2,871,Apt/Condo,Vancouver,BC,49.27570189999999,-123.1199065
2335,1995,Kitsilano,0,1,523,Apt/Condo,Vancouver,BC,49.2683705,-123.1683297
2336,2230,Kitsilano,1,1,531,Apt/Condo,Vancouver,BC,49.2683705,-123.1683297
2337,3450,Kitsilano,2,2,854,Apt/Condo,Vancouver,BC,49.2683705,-123.1683297
2338,3980,Downtown West,2,2,851,House,Vancouver,BC,49.3286251,-123.1601982
2339,2600,Main,2,1,945,Multifamily,Vancouver,BC,49.2457108,-123.101237
2341,2415,Fairview,1,1,618,Apt/Condo,Vancouver,BC,49.2634966,-123.1313336
2343,3100,West End,2,1,705,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2344,1975,Victoria East,1,1,700,Apt/Condo,Vancouver,BC,49.24580839999999,-123.0651929
2345,4650,West End,2,2,790,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2346,2175,West End,1,1,465,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2347,4500,West End,3,2,745,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2348,2550,Collingwood,2,2,799,Apt/Condo,Vancouver,BC,49.24452539999999,-123.042244
2349,4250,West End,2,2,780,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2350,6800,West End,2,2,871,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2351,3950,West End,1,1,585,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2352,5800,West End,2,2,823,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2353,4250,West End,1,2,689,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2354,2395,Victoria East,2,1,764,Apt/Condo,Vancouver,BC,49.24580839999999,-123.0651929
2355,2303,Coal Harbour,0,1,463,Apt/Condo,Vancouver,BC,49.2890842,-123.1224997
2356,3100,West End,2,2,705,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2357,1200,Fairview,0,1,150,Apt/Condo,Vancouver,BC,49.2634966,-123.1313336
2358,1860,Kitsilano,1,1,575,Apt/Condo,Vancouver,BC,49.2683705,-123.1683297
2359,1780,Kitsilano,1,1,575,Apt/Condo,Vancouver,BC,49.2683705,-123.1683297
2360,2600,West End,2,2,578,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2361,3500,West End,3,2,754,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2362,4200,West End,3,2,890,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2363,2000,West End,0,1,259,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2364,4200,West End,2,2,945,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2365,2700,West End,2,1,512,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2366,2150,West End,1,1,480,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2367,2400,West End,1,2,541,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2368,2200,West End,1,1,500,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2369,3400,West End,2,2,690,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2370,2850,West End,2,1,560,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2371,2750,West End,1,2,616,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2372,2250,West End,0,1,400,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2373,2400,West End,0,1,415,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2374,1815,Collingwood,1,1,509,Apt/Condo,Vancouver,BC,49.24452539999999,-123.042244
2375,2225,West End,1,1,484,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2376,2050,Coal Harbour,0,1,670,Apt/Condo,Vancouver,BC,49.2890842,-123.1224997
2377,5113,Coal Harbour,3,2,1401,Apt/Condo,Vancouver,BC,49.2890842,-123.1224997
2378,3552,Yaletown,2,2,975,Apt/Condo,Vancouver,BC,49.27570189999999,-123.1199065
2379,2365,West End,1,1,550,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2380,2295,West End,0,1,500,Apt/Condo,Vancouver,BC,49.290054100000006,-123.1376043
2381,2132,Downtown West,1,1,513,Apt/Condo,Vancouver,BC,49.3286251,-123.1601982
2382,3150,Yaletown,2,2,733,Apt/Condo,Vancouver,BC,49.27570189999999,-123.1199065
2383,2405,Yaletown,1,1,525,Apt/Condo,Vancouver,BC,49.27570189999999,-123.1199065
2384,2309,Coal Harbour,1,1,595,Apt/Condo,Vancouver,BC,49.2890842,-123.1224997
2385,3250,Kerrisdale,2,2,946,Apt/Condo,Vancouver,BC,49.2341326,-123.155351
2386,3300,Downtown West,2,1,614,Apt/Condo,Vancouver,BC,49.3286251,-123.1601982
